,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,9618440,18497,520
13.0/F中層1,13.0,中層,1,10406240,20012,520
21.0/F高層1,21.0,高層,1,10961600,21080,520
5.0/F低層2,5.0,低層,2,9320480,17924,520
13.0/F中層2,13.0,中層,2,9820720,18886,520
21.0/F高層2,21.0,高層,2,10332400,19870,520
5.0/F低層3,5.0,低層,3,7708800,17520,440
13.0/F中層3,13.0,中層,3,8145280,18512,440
21.0/F高層3,21.0,高層,3,8621800,19595,440
5.0/F低層4,5.0,低層,4,7431600,16890,440
13.0/F中層4,13.0,中層,4,7989080,18157,440
21.0/F高層4,21.0,高層,4,8649960,19659,440
5.0/F低層5,5.0,低層,5,6745730,16453,410
13.0/F中層5,13.0,中層,5,7087260,17286,410
21.0/F高層5,21.0,高層,5,7608780,18558,410
5.0/F低層6,5.0,低層,6,6940480,16928,410
13.0/F中層6,13.0,中層,6,7290210,17781,410
21.0/F高層6,21.0,高層,6,7804760,19036,410
5.0/F低層7,5.0,低層,7,7058250,15685,450
13.0/F中層7,13.0,中層,7,7843950,17431,450
21.0/F高層7,21.0,高層,7,8262450,18361,450
5.0/F低層8,5.0,低層,8,7504650,16677,450
13.0/F中層8,13.0,中層,8,8144550,18099,450
21.0/F高層8,21.0,高層,8,8617950,19151,450
