,A,B,C,D,E,F,G,H
5.0,7774084,7126863,8160571,7778916,8445063,6951276,7097325,6842269
10.0,8025952,7488977,7330347,7994544,8461580,7173905,7330347,7884012
16.0,8346072,7860937,7978542,8771288,8976316,7718170,7830852,8724176
