,subjFloor,floorLv,unitNo,price,npsf,nfa
17.0/F低層A,17.0,低層,A,22559328,21363,1056
28.0/F中層A,28.0,中層,A,26341448,24757,1064
40.0/F高層A,40.0,高層,A,30226530,27910,1083
17.0/F低層B,17.0,低層,B,13902740,22460,619
28.0/F中層B,28.0,中層,B,25095400,24200,1037
40.0/F高層B,40.0,高層,B,28532064,27019,1056
17.0/F低層C,17.0,低層,C,17264136,20028,862
28.0/F中層C,28.0,中層,C,19338108,22434,862
40.0/F高層C,40.0,高層,C,22079944,25148,878
17.0/F低層D,17.0,低層,D,17865710,20654,865
28.0/F中層D,28.0,中層,D,22567850,26090,865
40.0/F高層D,40.0,高層,D,22697178,25851,878
