,A,B,C,D,E,F,G,H
4.0,13919,13054,12709,13071,13292,13054,13256,13071
7.0,14165,13325,12973,13343,13285,13325,13536,13343
10.0,14415,13578,13219,13596,13836,13578,13801,13596
