,A,B,C,D,E,F,G,H,J,K
7.0,12595,12445,11777,11943,12672,12934,11858,11880,11880,12139
16.0,13132,13132,12162,12421,13118,13492,12332,12354,12354,12354
24.0,13608,13407,12588,12847,13557,13985,12745,12766,12766,12766
