,A,B,C,D,E,F,G,H
7.0,22038860,21621717,16479320,17554131,17554131,16479320,20457777,22370676
16.0,23282049,22522239,17415645,18550910,18550910,17415645,21805497,23632922
24.0,24396323,23586121,18240482,19428479,19428479,18240482,22760132,24764011
