,1,2,3,4,5,6,7,8
7.0,12147,12166,11863,12325,13441,12342,11515,12029
16.0,12854,12933,12426,12919,14112,12504,12109,12615
24.0,13394,13074,12947,13692,14583,13035,12639,13318
