,A,B,C,D,E,F,G,H,J,K
8.0,5547040,5547040,5547040,5529280,3676430,4048660,5495536,5621632,3990096,4274227
18.0,5729376,5729376,5729376,5713392,4627647,5122172,5389568,5802192,5059736,4417750
29.0,5918224,5918224,5918224,5905200,4670747,5086840,5547632,5988080,5213648,4473349
