,A,B,C,D,E,F,G,H
5.0,12871,13029,12731,12879,13469,12708,12975,12373
10.0,13288,13691,13401,13236,13940,13115,13401,13053
16.0,13818,14371,14586,14522,14788,14110,14316,14444
