,A,B,C,D,E,F,G,H
2.0,12130,12236,12073,11210,11377,12646,11398,11463
5.0,11828,12105,11729,11389,11857,12685,11887,11845
7.0,12292,10931,11596,11342,11231,12881,11831,12193
