,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層1,3.0,低層,1,5060800,12652,400,322,4,NTP
8.0/F中層1,8.0,中層,1,5217200,13043,400,328,4,NTP
13.0/F高層1,13.0,高層,1,5400400,13501,400,317,4,NTP
3.0/F低層2,3.0,低層,2,6350197,12427,511,362,4,NTP
8.0/F中層2,8.0,中層,2,6547443,12813,511,334,4,NTP
13.0/F高層2,13.0,高層,2,6755931,13221,511,325,4,NTP
3.0/F低層3,3.0,低層,3,6414840,12360,519,291,4,NTP
8.0/F中層3,8.0,中層,3,6623478,12762,519,295,4,NTP
13.0/F高層3,13.0,高層,3,6837306,13174,519,289,4,NTP
3.0/F低層4,3.0,低層,4,5130220,12890,398,284,4,NTP
8.0/F中層4,8.0,中層,4,5296982,13309,398,288,4,NTP
13.0/F高層4,13.0,高層,4,5467724,13738,398,282,4,NTP
3.0/F低層5,3.0,低層,5,4979776,12512,398,372,4,NTP
8.0/F中層5,8.0,中層,5,5076888,12756,398,323,3,NTP
13.0/F高層5,13.0,高層,5,5304942,13329,398,372,4,NTP
3.0/F低層6,3.0,低層,6,6402000,12125,528,344,4,NTP
8.0/F中層6,8.0,中層,6,6619008,12536,528,338,4,NTP
13.0/F高層6,13.0,高層,6,6824928,12926,528,331,4,NTP
3.0/F低層7,3.0,低層,7,6425640,12357,520,291,4,NTP
8.0/F中層7,8.0,中層,7,6634680,12759,520,295,4,NTP
13.0/F高層7,13.0,高層,7,6848400,13170,520,289,4,NTP
3.0/F低層8,3.0,低層,8,5044800,12612,400,365,4,NTP
8.0/F中層8,8.0,中層,8,5202000,13005,400,371,4,NTP
13.0/F高層8,13.0,高層,8,5380400,13451,400,362,4,NTP
