,A,B,C,D,E,F,G,H,J,K
8.0,6518139,5376272,5479364,6423579,6343090,4946587,5361268,5121204,4653019,6689420
20.0,6398166,5527280,5624564,6662343,6906540,4773325,5435804,5256724,4804604,7061710
33.0,6769905,5680708,5850592,7031718,7135460,4958224,5623596,5526796,5075749,7070560
