,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,16621590,21174,785
16.0/F中層1,16.0,中層,1,18582520,23672,785
25.0/F高層1,25.0,高層,1,20354265,25929,785
6.0/F低層2,6.0,低層,2,17761200,21660,820
16.0/F中層2,16.0,中層,2,17910440,21842,820
25.0/F高層2,25.0,高層,2,22027660,26863,820
6.0/F低層3,6.0,低層,3,13221780,18492,715
16.0/F中層3,16.0,中層,3,14893450,20830,715
25.0/F高層3,25.0,高層,3,16398525,22935,715
6.0/F低層4,6.0,低層,4,14714950,19490,755
16.0/F中層4,16.0,中層,4,16576025,21955,755
25.0/F高層4,25.0,高層,4,12791520,20304,630
