,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,5328182,6440268,5815326,5826196,5048320,6298410,6536544,5700189,6440268,6467532,5034918,5219680,6436434,6389148,5844963,5347244
18.0,5075787,6483720,6106710,6005823,5338340,6817704,6828354,5967523,6483720,6552732,5355106,5483520,6188928,6614928,6106935,5622231
30.0,5749664,6774678,6272850,6068635,5093540,7008552,6774678,5658825,6774678,6848802,5624355,5690920,6338454,6836874,6165917,5759548
