,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,6371328,12444,512,352,3,NYL
15.0/F中層A,15.0,中層,A,6562816,12818,512,421,3,NYL
23.0/F高層A,23.0,高層,A,6864896,13408,512,337,3,NYL
7.0/F低層B,7.0,低層,B,4378884,12583,348,372,4,NYL
15.0/F中層B,15.0,中層,B,4533396,13027,348,403,4,NYL
23.0/F高層B,23.0,高層,B,4698000,13500,348,322,3,NYL
7.0/F低層C,7.0,低層,C,4317984,12408,348,339,3,NYL
15.0/F中層C,15.0,中層,C,4521912,12994,348,378,4,NYL
23.0/F高層C,23.0,高層,C,4698000,13500,348,382,4,NYL
7.0/F低層D,7.0,低層,D,5577216,10893,512,324,3,NYL
15.0/F中層D,15.0,中層,D,5776896,11283,512,327,3,NYL
23.0/F高層D,23.0,高層,D,6109184,11932,512,395,4,NYL
