,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,9743424,13096,744
6.0/F中層A,6.0,中層,A,9670512,12998,744
8.0/F高層A,8.0,高層,A,10227768,13747,744
2.0/F低層B,2.0,低層,B,9398952,12633,744
6.0/F中層B,6.0,中層,B,9433176,12679,744
8.0/F高層B,8.0,高層,B,9814848,13192,744
2.0/F低層C,2.0,低層,C,7896264,13521,584
6.0/F中層C,6.0,中層,C,8260096,14144,584
8.0/F高層C,8.0,高層,C,8437632,14448,584
2.0/F低層D,2.0,低層,D,7643025,13065,585
6.0/F中層D,6.0,中層,D,7947225,13585,585
8.0/F高層D,8.0,高層,D,8221590,14054,585
2.0/F低層E,2.0,低層,E,9486884,12683,748
6.0/F中層E,6.0,中層,E,9757660,13045,748
8.0/F高層E,8.0,高層,E,10754744,14378,748
2.0/F低層F,2.0,低層,F,9875096,13202,748
6.0/F中層F,6.0,中層,F,9801792,13104,748
8.0/F高層F,8.0,高層,F,10133904,13548,748
2.0/F低層G,2.0,低層,G,7659168,14506,528
6.0/F中層G,6.0,中層,G,7576272,14349,528
8.0/F高層G,8.0,高層,G,7695072,14574,528
2.0/F低層H,2.0,低層,H,7972100,13745,580
6.0/F中層H,6.0,中層,H,7779540,13413,580
8.0/F高層H,8.0,高層,H,8247600,14220,580
2.0/F低層J,2.0,低層,J,9769650,12606,775
6.0/F中層J,6.0,中層,J,9555750,12330,775
8.0/F高層J,8.0,高層,J,10433050,13462,775
