,1,2,3,4,5,6,7,8
5.0,8734960,8921640,7450080,7827600,6935970,7320550,7591950,7580700
13.0,9393800,9420840,8008000,7940680,7460770,7459130,8154000,8118900
21.0,10050560,10068760,8577360,9114160,7984750,8001150,8735850,8686350
