,1,10,2,3,4,6,7,8,9
7.0,4808391,6396484,7273020,4895809,6396484,4808391,7287855,4808391,6411442
19.0,5087487,6772650,7701945,5061021,6772650,5087487,7801920,5087487,6861844
30.0,5346132,7128872,8112810,5318463,7147708,5346132,8134740,5346132,7212526
