,subjFloor,floorLv,unitNo,price,npsf,nfa
12.0/F低層A,12.0,低層,A,26705016,19944,1339
20.0/F中層A,20.0,中層,A,28725567,21453,1339
29.0/F高層A,29.0,高層,A,30999189,23151,1339
12.0/F低層B,12.0,低層,B,22854468,20929,1092
20.0/F中層B,20.0,中層,B,24313380,22265,1092
29.0/F高層B,29.0,高層,B,26021268,23829,1092
12.0/F低層C,12.0,低層,C,25946226,19974,1299
20.0/F中層C,20.0,中層,C,27906417,21483,1299
29.0/F高層C,29.0,高層,C,30112119,23181,1299
12.0/F低層D,12.0,低層,D,21023673,20551,1023
20.0/F中層D,20.0,中層,D,22570449,22063,1023
29.0/F高層D,29.0,高層,D,24317733,23771,1023
