,1,10,2,3,4,5,6,7,8,9
7.0,5126162,3993158,5144444,3827144,5926260,4028446,4904562,4852486,4075764,5085825
18.0,5029212,3993559,5152200,4025639,5812740,4215312,5119514,5084058,4084586,5276745
29.0,5169928,3963484,5027550,4088596,6023010,4267843,5222558,5200952,4151954,5641815
