,1,2,3,4,5,6,7,8
7.0,9879,10431,9332,9735,10259,10443,9326,9794
18.0,10280,10730,9723,10290,10769,10737,9780,10301
29.0,10730,11218,10178,10147,10828,10896,10043,10310
