,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,45569433,19383,2351,207,2,HMW
8.0/F中層A,8.0,中層,A,47182219,20069,2351,215,2,HMW
12.0/F高層A,12.0,高層,A,48444706,20606,2351,211,2,HMW
3.0/F低層B,3.0,低層,B,46096057,19607,2351,163,2,HMW
8.0/F中層B,8.0,中層,B,47718247,20297,2351,169,2,HMW
12.0/F高層B,12.0,高層,B,48985436,20836,2351,165,2,HMW
3.0/F低層C,3.0,低層,C,44867250,19550,2295,160,2,HMW
8.0/F中層C,8.0,中層,C,46446210,20238,2295,166,2,HMW
12.0/F高層C,12.0,高層,C,47678625,20775,2295,162,2,HMW
3.0/F低層D,3.0,低層,D,46639138,19838,2351,200,2,HMW
8.0/F中層D,8.0,中層,D,48275434,20534,2351,207,2,HMW
12.0/F高層D,12.0,高層,D,49554378,21078,2351,201,2,HMW
