,1,2,3,4,5,6,7,8
7.0,12736,11784,11652,13708,12482,11677,11283,12650
14.0,12920,11634,12261,14131,12594,12211,11809,13243
22.0,13504,12507,12690,14632,13147,12760,12288,13086
