,A,B,C,D,E,F,G,H,J,K
5.0,12072,12072,11192,11969,10643,11575,12096,11977,11784,11849
12.0,12310,12310,12239,12307,10913,11864,12340,12221,11888,12020
18.0,12548,12548,12477,12463,11136,12104,12580,12459,12249,12271
