,A,B,C,D,E,F,G,H
9.0,14273,14245,14306,14377,14416,14306,14306,14876
16.0,14715,14543,14850,14840,14872,14850,14850,15191
22.0,15173,15265,15020,15309,15342,15020,15020,15650
