,A,B,C,D,E,F,G,H
7.0,18016,18202,18643,18246,18305,18299,18118,18320
16.0,18859,19142,19633,19213,19267,19353,18962,19334
24.0,19685,19985,20368,20107,20118,19975,19792,19864
