,A,B,C,D,E,F,G,H
3.0,14961,14631,16991,15751,14702,16224,16649,16130
7.0,14841,14943,15858,15812,15142,14675,16549,14462
10.0,15039,15699,16123,16058,15373,16897,17354,17711
