,A,B,C,D,E,F,G,H
9.0,7316337,7307776,8267676,11326624,11375636,13465962,7406735,7641872
20.0,7574280,7668224,8477560,11479233,11429764,13852584,7432267,8020089
30.0,7845232,7891254,8174978,12282400,11958188,16025984,7330410,8199570
