,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層C,7.0,低層,C,7107958,22282,319,327,3,KCSW
10.0/F中層C,10.0,中層,C,7092646,22234,319,338,3,KCSW
13.0/F高層C,13.0,高層,C,7161231,22449,319,327,3,KCSW
7.0/F低層D,7.0,低層,D,5805980,23795,244,417,3,KCSW
10.0/F中層D,10.0,中層,D,5921148,24267,244,433,3,KCSW
13.0/F高層D,13.0,高層,D,6028752,24708,244,423,3,KCSW
7.0/F低層E,7.0,低層,E,9196928,22108,416,345,3,KCSW
10.0/F中層E,10.0,中層,E,9093760,21860,416,355,3,KCSW
13.0/F高層E,13.0,高層,E,9182784,22074,416,364,3,KCSW
7.0/F低層F,7.0,低層,F,7297920,21720,336,405,4,KCSW
10.0/F中層F,10.0,中層,F,7246512,21567,336,323,3,KCSW
13.0/F高層F,13.0,高層,F,7357728,21898,336,326,3,KCSW
7.0/F低層G,7.0,低層,G,7254000,22320,325,366,3,KCSW
10.0/F中層G,10.0,中層,G,7222475,22223,325,382,3,KCSW
13.0/F高層G,13.0,高層,G,7254000,22320,325,377,3,KCSW
7.0/F低層H,7.0,低層,H,6924780,24820,279,331,3,KCSW
10.0/F中層H,10.0,中層,H,6952122,24918,279,325,3,KCSW
13.0/F高層H,13.0,高層,H,6897920,21760,317,327,3,KCSW
7.0/F低層J,7.0,低層,J,6841200,22804,300,432,3,KCSW
10.0/F中層J,10.0,中層,J,6944700,23149,300,436,3,KCSW
13.0/F高層J,13.0,高層,J,6924000,23080,300,421,3,KCSW
7.0/F低層K,7.0,低層,K,7070067,21621,327,321,3,KCSW
10.0/F中層K,10.0,中層,K,7010880,21440,327,330,3,KCSW
13.0/F高層K,13.0,高層,K,7203483,22029,327,330,3,KCSW
