,1,10,2,3,4,5,6,7,8,9
7.0,10872,11886,10802,11823,10999,11894,10426,10892,11866,10715
18.0,11205,12365,11116,11826,11430,11594,10899,11325,11507,11203
29.0,11658,12876,11564,11983,11969,12190,11395,11564,11986,11562
