,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層1,7.0,低層,1,5881110,9118,645
20.0/F中層1,20.0,中層,1,6064935,9403,645
33.0/F高層1,33.0,高層,1,6142980,9524,645
7.0/F低層10,7.0,低層,10,5520459,9247,597
20.0/F中層10,20.0,中層,10,5685231,9523,597
33.0/F高層10,33.0,高層,10,5774184,9672,597
7.0/F低層11,7.0,低層,11,5640385,9385,601
20.0/F中層11,20.0,中層,11,5787915,9695,597
33.0/F高層11,33.0,高層,11,5878659,9847,597
7.0/F低層12,7.0,低層,12,5002785,9351,535
20.0/F中層12,20.0,中層,12,5097480,9528,535
33.0/F高層12,33.0,高層,12,5223680,9856,530
7.0/F低層13,7.0,低層,13,5191109,9631,539
20.0/F中層13,20.0,中層,13,5192710,9706,535
33.0/F高層13,33.0,高層,13,5348930,9998,535
7.0/F低層14,7.0,低層,14,4269456,9883,432
20.0/F中層14,20.0,中層,14,4255632,9851,432
33.0/F高層14,33.0,高層,14,4232310,9935,426
7.0/F低層15,7.0,低層,15,4235328,9804,432
20.0/F中層15,20.0,中層,15,4019301,9369,429
33.0/F高層15,33.0,高層,15,4223934,9846,429
7.0/F低層16,7.0,低層,16,5947173,9307,639
20.0/F中層16,20.0,中層,16,6150375,9625,639
33.0/F高層16,33.0,高層,16,6194180,9770,634
7.0/F低層2,7.0,低層,2,5497470,9255,594
20.0/F中層2,20.0,中層,2,5661414,9531,594
33.0/F高層2,33.0,高層,2,5751108,9682,594
7.0/F低層3,7.0,低層,3,5551437,9237,601
20.0/F中層3,20.0,中層,3,5716712,9512,601
33.0/F高層3,33.0,高層,3,5805660,9660,601
7.0/F低層4,7.0,低層,4,5064444,9396,539
20.0/F中層4,20.0,中層,4,5088160,9440,539
33.0/F高層4,33.0,高層,4,5257945,9755,539
7.0/F低層5,7.0,低層,5,5064444,9396,539
20.0/F中層5,20.0,中層,5,5060030,9458,535
33.0/F高層5,33.0,高層,5,5185787,9803,529
7.0/F低層6,7.0,低層,6,4269456,9883,432
20.0/F中層6,20.0,中層,6,4302288,9959,432
33.0/F高層6,33.0,高層,6,4272048,9889,432
7.0/F低層7,7.0,低層,7,4269456,9883,432
20.0/F中層7,20.0,中層,7,4302288,9959,432
33.0/F高層7,33.0,高層,7,4227198,9923,426
7.0/F低層8,7.0,低層,8,5876595,9111,645
20.0/F中層8,20.0,中層,8,6053432,9548,634
33.0/F高層8,33.0,高層,8,6124440,9660,634
7.0/F低層9,7.0,低層,9,5836626,9134,639
20.0/F中層9,20.0,中層,9,6020019,9421,639
33.0/F高層9,33.0,高層,9,6060406,9559,634
