,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,5758252,13207,436
16.0/F中層A,16.0,中層,A,6030316,13831,436
23.0/F高層A,23.0,高層,A,5751712,13192,436
6.0/F低層B,6.0,低層,B,5374713,12889,417
16.0/F中層B,16.0,中層,B,5600697,13627,411
23.0/F高層B,23.0,高層,B,5746041,14049,409
6.0/F低層C,6.0,低層,C,7156081,10859,659
16.0/F中層C,16.0,中層,C,7547527,11453,659
23.0/F高層C,23.0,高層,C,7736660,11740,659
6.0/F低層D,6.0,低層,D,5543800,13075,424
16.0/F中層D,16.0,中層,D,6007960,13972,430
23.0/F高層D,23.0,高層,D,6048784,14266,424
6.0/F低層E,6.0,低層,E,4945552,13892,356
16.0/F中層E,16.0,中層,E,5113228,14363,356
23.0/F高層E,23.0,高層,E,5302264,14894,356
6.0/F低層F,6.0,低層,F,4936985,13907,355
16.0/F中層F,16.0,中層,F,5121416,14386,356
23.0/F高層F,23.0,高層,F,5401053,15129,357
6.0/F低層G,6.0,低層,G,5439780,12860,423
16.0/F中層G,16.0,中層,G,5635476,13167,428
23.0/F高層G,23.0,高層,G,5804638,13594,427
6.0/F低層H,6.0,低層,H,5579793,13191,423
16.0/F中層H,16.0,中層,H,5848398,13826,423
23.0/F高層H,23.0,高層,H,6170476,14417,428
6.0/F低層J,6.0,低層,J,5438784,13074,416
16.0/F中層J,16.0,中層,J,5457510,13311,410
23.0/F高層J,23.0,高層,J,5625912,13789,408
6.0/F低層K,6.0,低層,K,5762000,13400,430
16.0/F中層K,16.0,中層,K,5967110,13877,430
23.0/F高層K,23.0,高層,K,5869070,13649,430
