,1,2,3,4,5,6,7,8
5.0,7783,7697,7420,7744,7697,7695,7651,6801
10.0,7937,7837,7837,7885,7837,7842,7792,7837
16.0,8127,8018,8018,8066,8018,8028,7972,8018
