,A,B,C,D,E,F,G,H
5.0,15795,15638,17064,15793,14147,14147,15948,16474
8.0,16024,15878,17353,16065,14368,14368,16215,16752
12.0,16367,16226,17687,16167,15174,14676,16571,17078
