,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,17007315,20127,845,375,3,KHH
20.0/F中層A,20.0,中層,A,21660506,24094,899,328,3,KHH
31.0/F高層A,31.0,高層,A,19999460,23668,845,371,4,KHH
8.0/F低層A & B,8.0,低層,A & B,65294928,29254,2232,166,3,KHH
20.0/F中層A & B,20.0,中層,A & B,70497720,31585,2232,170,3,KHH
31.0/F高層A & B,31.0,高層,A & B,75388032,33776,2232,137,3,KHH
8.0/F低層B,8.0,低層,B,10995075,20943,525,341,3,KHH
20.0/F中層B,20.0,中層,B,34063236,25573,1332,371,3,KHH
31.0/F高層B,31.0,高層,B,36495468,27399,1332,327,3,KHH
8.0/F低層C,8.0,低層,C,11258407,19717,571,388,3,KHH
20.0/F中層C,20.0,中層,C,18436194,23103,798,345,4,KHH
31.0/F高層C,31.0,高層,C,28700172,25717,1116,351,5,KHH
8.0/F低層D,8.0,低層,D,18380544,20514,896,368,4,KHH
20.0/F中層D,20.0,中層,D,11245845,19695,571,386,4,KHH
31.0/F高層D,31.0,高層,D,30149856,27016,1116,359,5,KHH
8.0/F低層E,8.0,低層,E,9735600,18544,525,411,4,KHH
20.0/F中層E,20.0,中層,E,10514175,20027,525,343,3,KHH
31.0/F高層E,31.0,高層,E,21774874,23617,922,387,4,KHH
8.0/F低層E & F,8.0,低層,E & F,39620977,25913,1529,324,5,KHH
20.0/F中層E & F,20.0,中層,E & F,41787570,27330,1529,344,5,KHH
31.0/F高層E & F,31.0,高層,E & F,43972511,28759,1529,318,5,KHH
8.0/F低層EF,8.0,低層,EF,39620977,25913,1529,324,5,KHH
20.0/F中層EF,20.0,中層,EF,41787570,27330,1529,344,5,KHH
31.0/F高層EF,31.0,高層,EF,43972511,28759,1529,318,5,KHH
8.0/F低層F,8.0,低層,F,8344084,19226,434,374,3,KHH
20.0/F中層F,20.0,中層,F,8949514,20621,434,380,3,KHH
31.0/F高層F,31.0,高層,F,11658764,20969,556,355,3,KHH
8.0/F低層FG,8.0,低層,FG,24458440,21995,1112,363,5,KHH
20.0/F中層FG,20.0,中層,FG,27246224,24502,1112,308,4,KHH
31.0/F高層FG,31.0,高層,FG,28563944,25687,1112,351,5,KHH
8.0/F低層G,8.0,低層,G,9867859,17909,551,420,3,KHH
20.0/F中層G,20.0,中層,G,11602198,19114,607,381,3,KHH
31.0/F高層G,31.0,高層,G,11465276,20621,556,363,3,KHH
8.0/F低層H,8.0,低層,H,19456044,21102,922,324,4,KHH
20.0/F中層H,20.0,中層,H,20804008,22564,922,312,4,KHH
31.0/F高層H,31.0,高層,H,22267222,24151,922,362,5,KHH
