,A,B,C,D,E,F,G,H,J,K
6.0,4171430,4688992,5717536,5294848,4663340,4196800,5718720,5547040,5675504,5608608
14.0,4310431,4840968,5861984,5406144,4825964,4331820,5799232,5659520,5851328,5843040
23.0,4223800,4979392,5949600,5521584,4972132,4409561,5884480,5754832,5945456,5936576
