,A,B,C,D,E,F,G,H
7.0,14605,13884,12828,14640,14445,13880,14131,14834
18.0,14136,13992,13153,15138,15146,13679,14701,14058
29.0,14824,14773,14152,15438,15799,14586,15007,14740
