,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,6239702,11263,554
16.0/F中層1,16.0,中層,1,6610882,11933,554
27.0/F高層1,27.0,高層,1,6839130,12345,554
6.0/F低層10,6.0,低層,10,5255907,13107,401
16.0/F中層10,16.0,中層,10,5421520,13520,401
27.0/F高層10,27.0,高層,10,5525780,13780,401
6.0/F低層2,6.0,低層,2,6257984,11296,554
16.0/F中層2,16.0,中層,2,6665174,12031,554
27.0/F高層2,27.0,高層,2,6893976,12444,554
6.0/F低層3,6.0,低層,3,5056610,12610,401
16.0/F中層3,16.0,中層,3,5213802,13002,401
27.0/F高層3,27.0,高層,3,5394252,13452,401
6.0/F低層4,6.0,低層,4,7122735,11043,645
16.0/F中層4,16.0,中層,4,7810950,12110,645
27.0/F高層4,27.0,高層,4,8019285,12433,645
6.0/F低層5,6.0,低層,5,5041372,12572,401
16.0/F中層5,16.0,中層,5,5262724,13124,401
27.0/F高層5,27.0,高層,5,5383826,13426,401
6.0/F低層6,6.0,低層,6,6172668,11142,554
16.0/F中層6,16.0,中層,6,6426400,11600,554
27.0/F高層6,27.0,高層,6,6674592,12048,554
6.0/F低層7,6.0,低層,7,6283468,11342,554
16.0/F中層7,16.0,中層,7,6670160,12040,554
27.0/F高層7,27.0,高層,7,6902286,12459,554
6.0/F低層8,6.0,低層,8,5030946,12546,401
16.0/F中層8,16.0,中層,8,5190945,12945,401
27.0/F高層8,27.0,高層,8,4980821,12421,401
6.0/F低層9,6.0,低層,9,7097580,11004,645
16.0/F中層9,16.0,中層,9,7641960,11848,645
27.0/F高層9,27.0,高層,9,7898670,12246,645
