,A,B,C,D,E,F,G,H
3.0,10598,11716,11633,10537,10620,11763,11757,10499
6.0,10744,11842,11759,10730,10733,11896,11877,10696
10.0,10864,12009,11926,10803,10911,12070,12037,10849
