,1,10,11,12,13,14,2,3,4,5,6,7,8,9
5.0,7515,8412,8626,8518,8488,7525,7515,7412,8506,8506,7525,7525,8410,8052
14.0,7829,8787,8968,8904,7984,7840,7829,7720,8892,8892,7840,7840,8799,7968
22.0,8134,9104,9320,9246,8295,8145,8134,8021,9234,9234,8145,8145,9118,8270
