,A,B,C,D,E,F,G,H,J,K
6.0,7381500,4085076,5303706,6604390,7037360,8861670,7108054,6780176,8797513,5759358
16.0,7482500,4101558,5541965,6988682,7199500,9199494,7443044,7105813,9234783,5946666
23.0,7773500,4582980,5708106,7278913,7410040,9259110,7394844,7210671,9293485,5973891
