,A,B,C,D,E,F,G,H
7.0,12224,12929,12837,12614,12540,12416,11962,12739
16.0,11986,13153,13353,13120,12981,12850,12433,12481
26.0,13012,13343,13889,13294,13454,13078,12546,12988
