,1,2,3,4,5,6,7,8
7.0,8613600,6471886,5638093,8561094,8576352,6290600,5928226,8613600
16.0,8939520,6712550,5802427,8884755,8897034,6530263,6315851,8939520
25.0,9267768,6958602,5983374,9211311,9221790,6758851,6471344,9267768
