,A,B,C,D,E,F,G,H
5.0,5331645,5063790,5193330,4132380,5104080,5088950,4957625,5104080
12.0,5617260,5211180,5371320,4282740,5283600,4607000,4619750,5283600
19.0,5687055,5393250,5689050,4432260,5463630,4760850,4478225,5463630
