,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,9460165,14443,655
23.0/F中層A,23.0,中層,A,9238775,14105,655
38.0/F高層A,38.0,高層,A,9570205,14611,655
8.0/F低層B,8.0,低層,B,6866415,14395,477
23.0/F中層B,23.0,中層,B,7058646,14798,477
38.0/F高層B,38.0,高層,B,7371558,15454,477
8.0/F低層C,8.0,低層,C,6955614,14582,477
23.0/F中層C,23.0,中層,C,7123518,14934,477
38.0/F高層C,38.0,高層,C,7411626,15538,477
8.0/F低層D,8.0,低層,D,8029476,13338,602
23.0/F中層D,23.0,中層,D,8578500,14250,602
38.0/F高層D,38.0,高層,D,8762712,14556,602
8.0/F低層E,8.0,低層,E,9437809,14453,653
23.0/F中層E,23.0,中層,E,9645463,14771,653
38.0/F高層E,38.0,高層,E,10076443,15431,653
8.0/F低層F,8.0,低層,F,9280656,14322,648
23.0/F中層F,23.0,中層,F,9629928,14861,648
38.0/F高層F,38.0,高層,F,9480240,14630,648
