,A,B,C,D,E,F,G,H,J,K
5.0,11136,11017,11125,11129,11212,11249,11096,10927,11089,11199
14.0,10753,11436,11547,11551,11645,11680,11527,11343,11520,11631
23.0,11967,11841,11957,11961,12072,12109,11952,11735,11944,12058
