,1,10,13,16,18,3,5,6,7,8,9
8.0,443,598,443,407,443,598,385,544,544,385,407
16.0,443,598,443,407,443,598,385,544,544,385,407
24.0,443,598,443,407,443,598,385,544,544,385,407
