,A,B,C,D,E,F,G,H
6.0,9299659,6592430,6177964,8184150,8321300,6609720,6327152,9299659
14.0,9760257,7050862,6825104,8581950,8731450,6913530,6616142,9760257
22.0,10210873,7330466,7087912,8999250,9134450,7202520,7098286,10210873
