,A,B,C,D,E,F,G,H
5.0,3998431,3902250,4171500,3939480,3885118,4051125,3931500,4205995
12.0,4249414,3990750,4213500,4148103,3999490,4075500,4035000,4220468
18.0,4222233,4151625,4341750,4081033,4095859,4219875,4062375,4254003
