,A,B,C,D,E,F,G,H,J,K
7.0,6583236,6225736,5410774,6175164,6628127,6600726,5974785,5398706,5782275,6648532
20.0,6836258,6387674,5546539,6402738,6847918,6878234,6107310,5544815,6013845,6804193
33.0,7081118,6524326,5793933,6628698,7035644,7072956,6053835,5657737,6198915,6982008
