,1,2,3,4,5,6,7,8
9.0,4421934,4603082,4501062,4435872,4588408,4617503,4782732,4596756
20.0,4555012,4572975,4716312,4683348,4798651,4795362,4756164,4578306
31.0,4640020,4778917,5061696,4785192,4991437,4718703,4831440,4782486
