,A,B,C,D,E,F,G,H,J,K
4.0,10818,9468,10715,9591,9585,10999,10813,10813,10815,9585
10.0,11125,9700,11034,9842,11106,11299,11120,11120,11125,9836
17.0,11498,9997,11405,10137,11667,11670,11493,11492,11489,11307
