,1,10,11,2,3,4,5,6,7,8,9
12.0,6527295,5176890,4773728,5682725,5732727,5732727,5732727,5757072,6732220,4797600,4772885
16.0,6697458,5315600,4885552,5829350,5880301,5880301,5880301,5905992,6903330,4998720,4897530
19.0,6764550,5413570,5080032,5935150,5974423,5974423,5974423,6000600,7033970,5016480,4988710
