,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,3723084,11491,324,65,1,HSL
3.0/F中層A,3.0,中層,A,3132258,14046,223,57,1,HSL
4.0/F高層A,4.0,高層,A,3190907,14309,223,58,1,HSL
2.0/F低層B,2.0,低層,B,3350904,12988,258,66,1,HSL
3.0/F中層B,3.0,中層,B,3415146,13237,258,67,1,HSL
4.0/F高層B,4.0,高層,B,3479130,13485,258,68,1,HSL
2.0/F低層C,2.0,低層,C,3527160,12376,285,73,1,HSL
3.0/F中層C,3.0,中層,C,3594420,12612,285,74,1,HSL
4.0/F高層C,4.0,高層,C,3661965,12849,285,75,1,HSL
2.0/F低層D,2.0,低層,D,3527160,12376,285,109,1,HSL
3.0/F中層D,3.0,中層,D,3594420,12612,285,111,1,HSL
4.0/F高層D,4.0,高層,D,3661965,12849,285,150,1,HSL
