,1,10,11,12,13,15,16,17,18,2,3,4,6,8,9
8.0,2108237,2893392,1803672,2092732,2108237,2837924,1800750,1831830,2108237,1803672,2837924,1727250,2853280,1831830,1800750
19.0,2218101,3012818,1885264,2201710,2218101,2957350,1882125,1914220,2218101,1885264,2957350,1829625,2977312,1914220,1882125
30.0,2335496,3140734,1966856,2316890,2335496,3088096,1963500,1996995,2335496,1966856,3088096,1911750,3103520,1996995,1963500
