,1,2,3,4,5,6,7,8
7.0,5584320,4911759,4886154,5480000,5628508,4884741,4620390,4819272
14.0,5773600,5062770,5024628,5633440,5790168,5084445,4709396,4936551
20.0,6031760,5306958,5095749,5815924,5935936,5302989,4935872,6035442
