,1,2,3,4,5,6,7,8
9.0,16429,16235,15893,15667,16079,15970,16013,16120
20.0,17279,17202,16542,16328,17194,17237,16657,16789
31.0,18001,17462,17042,17009,17465,17353,17337,16738
