,1,10,12,16,18,2,3,4,5
9.0,2582690,3660358,2564970,2386241,2582690,2280816,3580226,2386241,2338490
19.0,2704958,3834376,2684137,2499387,2704958,2379704,3754842,2499387,2440130
28.0,2817037,3346408,2794001,2603579,2824125,2471072,3718962,2603579,2533685
