,1,2,3,4,5,6,7,8
7.0,5370560,5015840,4709480,5388240,3964680,3762160,4270170,3933720
14.0,5537480,5147400,4845180,5549960,4079520,3872420,4390050,3992760
22.0,5728320,5549440,5038840,5972720,4746600,3993410,4725270,4150800
