,A,B,C,D,E,F,G
4.0,17754553,17839800,15066658,14801512,9205080,8805900,10075750
7.0,17945853,18030600,15246436,15043896,9202236,8830932,10197642
10.0,18142892,18227124,12983256,13577634,9445872,9023142,10321500
