,A,B,C,D,E,F,G,H,J,K
8.0,6646386,5836072,5836072,6590241,6637500,4558256,6027252,5671028,4206377,6653430
20.0,7054176,5463392,6013700,6813639,7044600,4761257,6226660,5853980,4405359,7041060
33.0,6711396,5632792,5621176,6698985,6701810,4941846,6110984,5684580,4751656,6796800
