,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,5541951,9283,597,308,4,NMOS
10.0/F中層A,10.0,中層,A,5673291,9503,597,321,4,NMOS
16.0/F高層A,16.0,高層,A,5853585,9805,597,349,3,NMOS
4.0/F低層B,4.0,低層,B,5624547,9517,591,304,4,NMOS
10.0/F中層B,10.0,中層,B,5764023,9753,591,321,4,NMOS
16.0/F高層B,16.0,高層,B,5907636,9996,591,332,4,NMOS
4.0/F低層C,4.0,低層,C,5542398,9378,591,303,4,NMOS
10.0/F中層C,10.0,中層,C,5675964,9604,591,316,4,NMOS
16.0/F高層C,16.0,高層,C,5817804,9844,591,315,4,NMOS
4.0/F低層D,4.0,低層,D,5546448,9369,592,272,4,NMOS
10.0/F中層D,10.0,中層,D,5677872,9591,592,282,4,NMOS
16.0/F高層D,16.0,高層,D,5816992,9826,592,278,4,NMOS
4.0/F低層E,4.0,低層,E,4165615,9665,431,345,4,NMOS
10.0/F中層E,10.0,中層,E,4260004,9884,431,347,4,NMOS
16.0/F高層E,16.0,高層,E,4315172,10012,431,329,4,NMOS
4.0/F低層F,4.0,低層,F,5153561,10759,479,216,3,NMOS
10.0/F中層F,10.0,中層,F,5312110,11090,479,216,3,NMOS
16.0/F高層F,16.0,高層,F,5481676,11444,479,210,3,NMOS
4.0/F低層G,4.0,低層,G,5536488,9368,591,272,4,NMOS
10.0/F中層G,10.0,中層,G,5668281,9591,591,282,4,NMOS
16.0/F高層G,16.0,高層,G,5807166,9826,591,278,4,NMOS
4.0/F低層H,4.0,低層,H,5588480,9472,590,312,4,NMOS
10.0/F中層H,10.0,中層,H,5718280,9692,590,320,4,NMOS
16.0/F高層H,16.0,高層,H,5855160,9924,590,313,4,NMOS
4.0/F低層J,4.0,低層,J,5164280,10670,484,299,4,NMOS
10.0/F中層J,10.0,中層,J,5296896,10944,484,365,4,NMOS
16.0/F高層J,16.0,高層,J,5477428,11317,484,293,4,NMOS
4.0/F低層K,4.0,低層,K,4760241,10893,437,344,4,NMOS
10.0/F中層K,10.0,中層,K,4902266,11218,437,350,4,NMOS
16.0/F高層K,16.0,高層,K,5057401,11573,437,338,4,NMOS
