,A,B,C,D,E,F,G,H
7.0,8018870,7671539,7533465,7857914,12372436,12601556,12527504,12401413
18.0,8228744,8038858,8035696,8089354,13082001,12754896,13072048,12840526
29.0,8333418,8399853,8304993,8284500,12831610,13159564,12962840,12881391
