,A,B,C,D,E,F,G,H,J,K
4.0,7488,7026,7111,7094,7354,7488,7112,7127,7111,7112
11.0,7675,7200,7289,7273,7538,7675,7290,7648,7289,7313
18.0,7862,7393,7467,7450,7722,7862,7468,7484,7467,7491
